X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.279409549971078,44.97478567619163,343,1560353,L233,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,168779,"BULLDOG DOWNTOWN, THE",1111 Hennepin Ave,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-12-03 01:03:31.910,-10383816.3726,5617552.88,2702924210010
-93.236737953414618,45.020248246792107,344,1456785,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,168140,HAZELS NORTHEAST,2859 Johnson St NE,NULL,NE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10379066.1922,5624709.7217,1202924120230
-93.261879239815215,45.007311902166904,345,564697,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131244,JIMMYS BAR & LOUNGE,1828 4th St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10381864.9074,5622672.669,1102924340020
-93.279757294105764,44.974643312914687,346,1522341,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,170442,BUTCHER & THE BOAR,1121 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 1000,2014-12-03 01:03:31.910,-10383855.0833,5617530.4777,2702924210020
-93.236737953414618,45.020248246792107,347,1628938,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,173463,PARKWAY PIZZA,2851 Johnson St NE,NULL,NE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10379066.1922,5624709.7217,1202924120230
-93.247749809391181,45.012896066764831,348,1322899,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,162423,SEN YAI SEN LEK,2424 Central Ave NE,NULL,NE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380292.0264,5623551.9365,1102924410000
-93.247882848986464,45.007410515207916,349,1596800,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,170872,MAYA CUISINE,1840 Central Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10380306.8363,5622688.1956,1102924440200
-93.246809107100404,45.020226510142038,350,1655113,L245,APPROVED,ON Sale,2014-06-27 00:00:00.000,2015,2015-04-01 00:00:00.000,165067,CHIMBORAZO RESTAURANT,2851 Central Ave NE,NULL,NE,WINE C-2 W/STRONG BEER,2014-06-19 00:56:54.153,-10380187.3079,5624706.2985,1202924220090
-93.277928984449034,44.976638030910429,351,1365447,L182,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,129832,ORPHEUM THEATRE,910 Hennepin Ave,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 1000,2014-11-19 00:57:19.110,-10383651.5568,5617844.3718,2702924210030
-93.236795424033247,44.933968589216029,352,1683416,L247,NEW,ON Sale,2014-11-10 08:51:33.000,2015,2015-04-01 00:00:00.000,175100,PILGRIMAGE CAFE,2403 38th St E,NULL,E,WINE E W/STRONG BEER,2014-11-11 00:56:49.487,-10379072.5898,5611132.1752,1202824120120
-93.246948962213708,45.013434754168507,353,1062469,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,135060,SABOR LATINO RESTAURANT,2505 Central Ave NE,NULL,NE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380202.8765,5623636.7613,1202924230120
-93.281350531720634,44.97409307609535,354,1141865,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,142268,ELIS,1225 Hennepin Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-11-25 01:02:25.853,-10384032.4417,5617443.8929,2702924210110
-93.246942992908643,44.927129154062115,355,1357755,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,164952,CEDAR INN,4155 Cedar Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380202.212,5610056.7489,1202824230130
-93.246936445986861,45.012627022183587,356,1551220,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,171242,KARTA THAI,2411 Central Ave NE,NULL,NE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380201.4832,5623509.5715,1202924320070
-93.280082815716952,44.973988322772833,357,1156170,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,129673,BUCA DI BEPPO,1204 Harmon Pl 1,1,NULL,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383891.3202,5617427.4091,2702924210130
-93.246934858663764,45.012417035708978,358,1457904,L182,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,149170,ADELITAS MEXICAN RESTAURANT,2405 Central Ave NE,NULL,NE,LIQ ON-SALE C-2 W/SS SERIES 1000,2014-11-19 00:57:19.110,-10380201.3065,5623476.5062,1202924320070
-93.246803629173797,45.010085626887523,359,1326523,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,170549,LA COLONIA RESTAURANT,2205 Central Ave NE,NULL,NE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380186.6981,5623109.4015,1202924320250
-93.281343521268155,44.974780638071849,360,1286534,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,122536,DAVANNIS PIZZA & HOT HOAGIES,1240 Hennepin Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384031.6613,5617552.0872,2702924210190
-93.246803629173797,45.010085626887523,361,1326523,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,160552,LA COLONIA RESTAURANT,2205 Central Ave NE,NULL,NE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380186.6981,5623109.4015,1202924320250
-93.281343521268155,44.974780638071849,362,1286534,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,159330,DAVANNIS PIZZA & HOT HOAGIES,1242 Hennepin Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384031.6613,5617552.0872,2702924210190
-93.286171211335457,44.971499038943072,363,1198877,L237,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,145738,CAFE & BAR LURCAT,1624 Harmon Pl,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 3000,2014-07-10 00:56:57.643,-10384569.0773,5617035.7086,2702924230040
-93.246974071922537,45.007602450861889,364,1619040,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,173273,THE MILL NORTHEAST,1851 Central Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10380205.6717,5622718.4159,1202924330120
-93.285639494925533,44.971627206806346,365,1647605,L190,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,173772,THIRD BIRD,1612 Harmon Pl,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,2014-06-19 00:56:54.153,-10384509.8869,5617055.876,2702924230040
-93.285523284368807,44.971756532932289,366,1511622,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,136959,JOES GARAGE,1610 Harmon Pl,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10384496.9504,5617076.2257,2702924230040
-93.243986581613058,44.920450106085696,367,564857,L226,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,131399,HIAWATHA GOLF COURSE,4553 Longfellow Ave,NULL,NULL,BEER CL E ON SALE,2014-05-15 00:56:21.477,-10379873.1058,5609006.6653,1202824330000
-93.287874174569026,45.038725708987499,368,1596030,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,131243,CAMDEN TAVERN & GRILL,4601 Lyndale Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10384758.6503,5627620.1182,1211821430060
-93.246903432001844,44.917566968869522,369,1684177,L244,NEW,ON Sale,2014-11-13 13:14:29.000,2015,2015-04-01 00:00:00.000,173829,CARBONES PIZZA ON PARKWAY,4705 Cedar Ave S,NULL,S,WINE C-1 W/STRONG BEER,2014-11-14 00:57:11.733,-10380197.8081,5608553.4146,1302824220040
-93.278148308125637,44.968069285894636,370,1036654,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,135781,SALSA A LA SALSA MEXICAN GRILL,1420 Nicollet Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10383675.9718,5616496.0487,2702924310030
-93.243747174301646,44.913007733701455,371,1595635,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,172698,SANDCASTLE,4955 West Lake Nokomis Pkwy,NULL,NULL,WINE D W/STRONG BEER,2014-07-08 00:57:10.040,-10379846.4551,5607836.7152,1302824230000
-93.244095510426092,45.004483250226883,372,1655579,L212,APPROVED,ON Sale,2014-10-31 00:00:00.000,2015,2015-10-01 00:00:00.000,173074,SOCIABLE CIDER WERKS,1500 Fillmore St NE,100,NE,LIQ ON-SALE C-2 W/SS SERIES 4000,2014-10-24 00:57:19.923,-10379885.2317,5622227.3098,1302924220010
-93.278277449930883,44.968527481231369,373,1399411,L216,PENDING,ON Sale,2010-09-13 00:00:00.000,2015,2015-10-01 00:00:00.000,166516,"3 MONKEYS PUB AND GRUB, INC",1410 Nicollet Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 4000,2014-10-02 00:57:09.187,-10383690.3478,5616568.1423,2702924310060
-93.245064377596009,45.000947754023258,374,1668226,L190,APPROVED,ON Sale,2014-09-19 00:00:00.000,2015,2015-04-01 00:00:00.000,173729,BAUHAUS BREW LABS,1315 Tyler St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 2000,2014-09-12 00:57:33.440,-10379993.0855,5621670.6919,1302924230000
-93.278277449930883,44.968527481231369,375,1506634,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,169446,ASIAN TASTE,1400 Nicollet Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383690.3478,5616568.1423,2702924310060
-93.246692459064107,44.999090782876273,376,1655823,L212,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,171527,612BREW,945 Broadway St NE,NULL,NE,LIQ ON-SALE C-2 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10380174.3227,5621378.3497,1302924230040
-93.246457298089041,44.991600088097485,377,1193847,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130481,LEGENDS CAFE,825 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10380148.1447,5620199.1889,1302924330050
-93.278276414173376,44.968247071097522,378,1618620,L192,PENDING,ON Sale,2013-11-01 00:00:00.000,2015,2015-04-01 00:00:00.000,121087,MARKET BAR B QUE,1414 Nicollet Ave,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 2000,2014-03-25 00:56:57.560,-10383690.2325,5616524.0218,2702924310060
-93.238052334202379,44.991748881036521,379,1323921,L233,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,137275,IN WUNDERBAR,983 Hennepin Ave E,NULL,E,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-01-20 00:56:35.840,-10379212.5084,5620222.6099,1302924340130
-93.247688893733468,44.917020780042108,380,1531215,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131557,CARBONES PIZZA ON THE PARKWAY,4724 Cedar Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380285.2453,5608467.5522,1402824110090
-93.278829229314397,44.967462849075567,381,1031933,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131507,19 BAR,19 15th St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383751.7716,5616400.6313,2702924310080
-93.26224889026642,44.916316508099108,382,1207554,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,146998,BA GU RESTAURANT,4741 Chicago Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381906.0567,5608356.8399,1402824210090
-93.263034678984781,44.916396511171968,383,1050179,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,136944,TURTLE LEVIAN-BIGA,4762 Chicago Ave,NULL,NULL,WINE E W/STRONG BEER,2014-06-06 00:56:58.423,-10381993.5303,5608369.4164,1402824220220
-93.281343850949881,44.969352955888311,384,1656076,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,165101,LORING KITCHEN AND BAR,1359 Willow St,NULL,NULL,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10384031.698,5616698.026,2702924310130
-93.263029784963109,44.915753624029499,385,1448612,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,168023,TOWN HALL TAP,4810 Chicago Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381992.9855,5608268.3549,1402824230060
-93.284675608015561,44.967704932265661,386,564002,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130559,WOMANS CLUB OF MPLS,410 Oak Grove St,NULL,NULL,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10384402.5875,5616438.7208,2702924320010
-93.263013103248284,44.915677358014342,387,893804,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131461,ADRIANS TAVERN,4812 Chicago Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381991.1285,5608256.366,1402824230060
-93.263031098300047,44.915395178158114,388,563893,L198,APPROVED,ON Sale,2014-08-15 00:00:00.000,2015,2015-07-01 00:00:00.000,130452,PEPITOS,4820 Chicago Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 3000,2014-08-07 00:56:15.950,-10381993.1317,5608212.0079,1402824230220
-93.287052932041334,44.967405120001409,389,564018,L206,PENDING,ON Sale,2013-06-14 00:00:00.000,2015,2015-07-01 00:00:00.000,130575,LA BELLE VIE,510 Groveland Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 3000,2014-05-30 00:56:57.883,-10384667.23,5616391.5482,2702924320040
-93.252842306634577,44.908631167817369,390,1194613,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,143937,HOT PLATE,5204 Bloomington Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10380858.9206,5607148.7844,1402824430000
-93.287674644371378,44.962954779100201,391,565108,L235,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131645,RUDOLPHS BAR B-QUE,1933 Lyndale Ave S,NULL,S,LIQ ON-SALE C-1 W/SS SERIES 2000,2014-04-17 00:57:05.820,-10384736.4387,5615691.3585,2702924330050
-93.248985441166184,44.999275456068276,392,1488829,L237,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,158947,CREATE CATERING & CONSULTIN,1121 Jackson St NE 145,145,NE,LIQ ON-SALE C-1 W/SS SERIES 3000,2014-07-24 00:57:16.797,-10380429.5763,5621407.4223,1402924140100
-93.261863045885562,45.003234818902833,393,563769,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130329,KNIGHT CAP,1500 4th St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10381863.1047,5622030.7566,1402924210000
-93.261828459848815,45.002850218992265,394,1231008,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,3445,MAYSLACKS POLKA LOUNGE,1428 4th St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10381859.2546,5621970.206,1402924210190
-93.277381871813446,44.96880857893116,395,563657,L186,PENDING,ON Sale,2014-02-22 00:00:00.000,2016,2016-01-01 00:00:00.000,130221,PINGS SZECHUAN BAR & GRILL,1401 Nicollet Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-12-03 01:03:31.910,-10383590.6525,5616612.3712,2702924420070
-93.26351015277308,45.004016933951043,396,838946,L180,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,130293,SHAWS BAR & GRILL,1528 University Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 1000,2014-01-20 00:56:35.840,-10382046.4598,5622153.8924,1402924220080
-93.274722468703615,44.967521779944676,397,563676,L188,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130240,KELBER CATERING,1301 2nd Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383294.6091,5616409.9035,2702924420080
-93.266391249315248,45.001116711017367,398,1559172,L212,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,171315,DANGEROUS MAN BREWING COMPANY,1300 2nd St NE,NULL,NE,LIQ ON-SALE C-2 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10382367.182,5621697.2912,1402924230050
-93.263465820913822,45.001393064799871,399,1125557,L235,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,137289,ERTE & PEACOCK LOUNGE AT ERTE,1304 University Ave NE,NULL,NE,LIQ ON-SALE C-1 W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382041.5248,5621740.7984,1402924230070
-93.277522697107273,44.964245306006013,400,1521757,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,170631,TIBET KITCHEN BAR & RESTAURANT,1833 Nicollet Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 1000,2014-11-26 01:01:45.520,-10383606.3291,5615894.3966,2702924430020
-93.262688938991488,45.001227414155935,401,1487807,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,131876,MODERN CAFE,337 13th Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10381955.0427,5621714.7195,1402924230080
-93.277435345827371,44.962838749934988,402,1633694,L244,APPROVED,ON Sale,2014-02-07 00:00:00.000,2015,2015-04-01 00:00:00.000,169397,THE NICOLLET,1931 Nicollet Ave,NULL,NULL,WINE C-1 W/STRONG BEER,2014-05-15 00:56:21.477,-10383596.6052,5615673.1039,2702924430060
-93.262856605047702,45.001227894995687,403,1256050,L178,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130572,331 CLUB,331 13th Ave NE,NULL,NE,LIQ ON-SALE A W/SS SERIES 1000,2014-11-25 01:02:25.853,-10381973.7072,5621714.7952,1402924230080
-93.264355168316442,45.000595058749759,404,1366236,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,165030,THE ANCHOR FISH & CHIPS,302 13th Ave NE,NULL,NE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10382140.5265,5621615.1665,1402924230090
-93.288880278704085,44.973347302979576,405,1650419,L193,APPROVED,ON Sale,2014-06-27 00:00:00.000,2015,2015-04-01 00:00:00.000,173845,SISYPHUS BREWING,712 Ontario Ave,#100,NULL,LIQ ON-SALE D SERIES 2000,2014-06-19 00:56:54.153,-10384870.6493,5617326.54,2802924140000
-93.266423073032513,45.000635421771989,406,1479107,L194,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,160535,CHOWGIRLS,1222 2nd St NE,NULL,NE,LIQ ON-SALE D W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382370.7246,5621621.5209,1402924230170
-93.266423073032513,45.000635421771989,407,1685104,L194,NEW,ON Sale,2014-11-19 08:51:55.000,2015,2015-04-01 00:00:00.000,160535,CHOWGIRLS,1222 2nd St NE,NULL,NE,LIQ ON-SALE D W/SS SERIES 2000,2014-11-20 00:57:30.970,-10382370.7246,5621621.5209,1402924230170
-93.306807233685461,44.974843472188986,408,1530398,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,170556,SPARKS,230 Cedar Lake Rd S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10386866.2688,5617561.9748,2802924220070
-93.262253677388571,45.001227217881848,409,1217623,L242,DELINQUENT,ON Sale,2013-05-10 00:00:00.000,2014,2014-04-01 00:00:00.000,147742,RITZ THEATER PRESENTS,343 13th Ave NE,NULL,NE,WINE A W/STRONG BEER,2014-07-17 00:57:12.170,-10381906.5896,5621714.6886,1402924240120
-93.261807150911963,45.001227562155492,410,1351081,L245,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,164850,NORTH EAST SOCIAL CLUB,359 13th Ave NE,NULL,NE,WINE C-2 W/STRONG BEER,2014-04-17 00:57:05.820,-10381856.8825,5621714.7428,1402924240130
-93.28919540411249,44.968449911855863,411,1645116,L190,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,169311,DAMICO CATERING AT THE WALKER,1750 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,2014-05-02 00:56:17.720,-10384905.7289,5616555.9373,2802924410050
-93.266327218300106,44.995487482249729,412,564053,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130609,NORTHEAST YACHT CLUB,801 Marshall St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382360.0541,5620811.1106,1402924320090
-93.28919540411249,44.968449911855863,413,1475553,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,169311,DAMICO CATERING AT THE WALKER,1750 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10384905.7289,5616555.9373,2802924410050
-93.265998653196732,44.994995209713821,414,564025,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130582,ELSIES,729 Marshall St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382323.4784,5620733.6188,1402924330110
-93.247627357339866,44.995457860943461,415,1339771,L180,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,163660,LUSH,990 Central Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 1000,2014-10-24 00:57:19.923,-10380278.3951,5620806.4477,1402924410210
-93.291404438651256,44.963278905170313,416,1685606,L186,NEW,ON Sale,2014-11-21 10:23:08.000,2016,2016-01-01 00:00:00.000,174651,BRADSTREET CRAFTHOUSE,1930 Hennepin Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-11-24 00:57:09.920,-10385151.6375,5615742.3527,2802924440270
-93.252793902712114,44.994639676283796,417,911917,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,121444,MOOSE ON MONROE,356 Monroe St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10380853.5323,5620677.6524,1402924430100
-93.252059119437263,44.994905923172176,418,1172451,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130132,SPRING STREET TAVERN AND CLUB UNDERGROUN,355 Monroe St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 1000,2014-11-27 01:03:03.023,-10380771.7366,5620719.5637,1402924440030
-93.291522222158051,44.963013544891446,419,1577485,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,171484,BURCH STEAK & PIZZA BAR,1934 Hennepin Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-12-04 01:02:50.603,-10385164.7491,5615700.604,2802924440270
-93.248910863929609,44.994871507245577,420,1171331,L212,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131223,VEGAS LOUNGE,965 Central Ave NE 1ST FLOOR,1ST FLOOR,NE,LIQ ON-SALE C-2 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10380421.2744,5620714.1461,1402924440070
-93.308641451561812,44.973299030996294,421,1159251,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,129270,CUPPA JAVA,400 Penn Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10387070.453,5617318.9441,2902924140020
-93.278342370278153,44.919448736209738,422,1469171,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,168480,SUN STREET BREADS,4600 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10383697.5747,5608849.2399,1502824210000
-93.284068914618757,44.91931398585151,423,1541245,L246,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-04-01 00:00:00.000,152587,CAFE ENA,4601 Grand Ave S,NULL,S,WINE D W/STRONG BEER,2014-09-25 00:57:40.890,-10384335.0507,5608828.056,1502824220010
-93.216992441785564,44.972373198027618,424,1448354,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,78547,U GARDEN RESTAURANT,2725 University Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10376868.1319,5617173.2597,3002923130050
